3,47224426269531
5,69063663482666
8,37640762329102
9,08408355712891
2,87906837463379
1,93754100799561
1,40334510803223
-8,93956184387207
6,41267538070679
-6,61772537231445
-7,94346284866333
-6,52199554443359
3,47703170776367
8,27045822143555
5,68885803222656
-0,660811424255371
2,10794353485107
5,54752111434937
-0,981077194213867
8,18497848510742
-5,76481056213379
5,01263809204102
-4,05766105651855
1,43690204620361
-1,15456676483154
-8,59734725952148
7,34710693359375
-1,06838321685791
4,62913703918457
2,08642387390137
-9,92502021789551
0,599404335021973
-2,23262882232666
1,99301147460938
-6,06316566467285
0,322299957275391
3,18210792541504
-7,96723175048828
-1,28241157531738
-1,25138664245605
6,26317739486694
0,693730354309082
8,03059577941895
-0,371137619018555
8,35048484802246
6,26427841186523
-9,42001342773438
-7,49962615966797
8,19707870483398
-8,18791198730469
8,98452281951904
5,38757514953613
-7,42709684371948
-1,04791069030762
8,64719390869141
-3,1854305267334
0,0431308746337891
2,13067150115967
-3,07309532165527
1,71604537963867
-8,19617462158203
5,98069190979004
7,55182266235352
6,81666564941406
-8,52339172363281
-2,12200736999512
-3,00096607208252
4,98125553131104
8,07670783996582
-6,34893608093262
2,93725728988647
-1,6886625289917
-2,74255180358887
-7,04747724533081
9,25416469573975
-7,19368171691895
1,79604148864746
-2,11112117767334
2,39465141296387
-4,07456970214844
9,16738319396973
1,34676074981689
1,58674335479736
3,79595732688904
-2,19563865661621
-1,1526927947998
-1,09004402160645
-8,74955749511719
-5,06400108337402
-7,23371076583862
-2,54544353485107
-2,67562007904053
-8,20746994018555
-8,87326812744141
9,42797660827637
-2,80038738250732
-1,91821956634521
-8,68405151367188
7,14668035507202
-5,17688941955566
-5,69980144500732
4,76490020751953
8,61606788635254
7,01812934875488
9,58430767059326
8,58706665039063
5,09487628936768
-1,3520040512085
-0,204996109008789
4,67764854431152
-2,84884071350098
1,23439693450928
7,32426404953003
9,53110885620117
-8,50539016723633
2,17304801940918
2,09125137329102
-9,88835525512695
-7,42080497741699
-6,95965242385864
-3,32388019561768
4,13929176330566
-5,32435417175293
7,32298851013184
8,61340713500977
5,0593204498291
4,89789009094238
1,8510856628418
-9,18435287475586
2,05184364318848
1,56177616119385
6,81980133056641
1,87564468383789
-7,96431541442871
-8,22632789611816
1,29610157012939
3,42184519767761
-2,11565113067627
-2,96790218353271
9,69486999511719
6,62078428268433
6,65618467330933
7,99903440475464
-7,94709730148315
-2,88462066650391
-4,24585247039795
-9,69078254699707
4,53800678253174
0,0565395355224609
5,7651686668396
4,7187442779541
-6,05873537063599
6,69194412231445
1,91779518127441
4,62955665588379
-4,58813762664795
-7,89033889770508
2,39421272277832
9,551513671875
9,13352012634277
4,24273490905762
-8,9361572265625
-9,75420951843262
-4,39448261260986
-5,40576171875
3,16656303405762
-0,240164756774902
-8,34100914001465
-7,14054870605469
-4,35374164581299
0,586458206176758
5,71759414672852
-1,43152618408203
2,87281489372253
-6,92758989334106
-3,54915523529053
9,56044006347656
-5,54134178161621
7,31543302536011
-6,73772621154785
9,03702163696289
6,79949235916138
7,88580131530762
2,62932014465332
-2,91938209533691
-8,94213485717773
5,36347150802612
4,96672391891479
4,64554977416992
5,68634223937988
9,80837631225586
-7,4556713104248
3,56017088890076
-7,51426267623901
6,44022178649902
